time,TractID,sym0-4,sym5-18,sym19-29,sym30-64,sym65+,cumsym0-4,cumsym5-18,cumsym19-29,cumsym30-64,cumsym65+,inf0-4,inf5-18,inf19-29,inf30-64,inf65+,cuminf0-4,cuminf5-18,cuminf19-29,cuminf30-64,cuminf65+
14,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,83,0,1,0,1,0,0,1,0,1,0,0,7,0,2,0,0,7,0,2,0
14,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,101,0,0,0,0,1,0,0,0,0,1,2,5,0,1,1,2,5,0,1,1
14,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,58,0,0,1,0,0,0,0,1,0,0,0,0,3,1,0,0,0,3,1,0
15,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,83,0,2,0,1,0,0,2,0,1,0,0,9,0,3,0,0,9,0,3,0
15,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,101,0,0,0,0,1,0,0,0,0,1,2,7,0,2,1,2,7,0,2,1
15,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,58,0,0,1,0,0,0,0,1,0,0,1,0,3,2,0,1,0,3,2,0
16,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,83,0,2,0,1,0,0,2,0,1,0,0,11,0,4,0,0,11,0,4,0
16,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,101,1,1,0,0,1,1,1,0,0,1,2,8,0,3,1,2,8,0,3,1
16,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,114,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
